potentiometer0,potentiometer1,potentiometer2,potentiometer3,potentiometer4,potentiometer5,potentiometer6
-0.0007509266039806839,-0.0015031149540671862,-0.0034752045021426703,0.006335286090085818,0.0023979215214953165,0.04290688980735835,-0.07516766685499032
-0.0008410513048056067,-0.00141390380937656,-0.003477282118449665,0.0062741500068457115,0.002209618347418285,0.043000435123853986,-0.07516766685499032
-0.0008410513048056067,-0.00141390380937656,-0.003659859640444907,0.006151877840365498,0.0017388604122254847,0.043561707022827356,-0.07481984009897058
-0.0008410513048056067,-0.0015923260987578125,-0.0036557044078309175,0.006455475082395288,0.002303769934457023,0.04290688980735835,-0.07501859824526758
-0.0012916748089315533,-0.0015923260987578125,-0.0036557044078309175,0.006455475082395288,0.0021154667603795474,0.04318752575684526,-0.07496890870869333
-0.0007509266039806839,-0.0015031149540671862,-0.0033839157411450493,0.0063964221733259245,0.002303769934457023,0.04318752575684526,-0.07501859824526758
-0.0011114254072812635,-0.00141390380937656,-0.003659859640444907,0.006151877840365498,0.0018330119992642224,0.04328107107334045,-0.07491921917211908
-0.0012015501081061863,-0.0012354815199948632,-0.0032988598290679683,0.0062741500068457115,0.002209618347418285,0.04290688980735835,-0.07511797731841607
-0.0010213007064558965,-0.00141390380937656,-0.003477282118449665,0.0062741500068457115,0.002303769934457023,0.043000435123853986,-0.07501859824526758
-0.0009311760056309737,-0.00141390380937656,-0.003477282118449665,0.0062741500068457115,0.0023979215214953165,0.04281334449086316,-0.07521735639156457
-0.0010213007064558965,-0.0015031149540671862,-0.0035664932631402912,0.0062741500068457115,0.0020213151733412538,0.04309398044034962,-0.07501859824526758
-0.0010213007064558965,-0.001146270375304237,-0.003209648684377342,0.0062741500068457115,0.0017388604122254847,0.04346816170633172,-0.07472046102582186
-0.0010213007064558965,-0.00141390380937656,-0.003477282118449665,0.0062741500068457115,0.002303769934457023,0.04271979917436752,-0.07531673546471307
-0.0010213007064558965,-0.0012354815199948632,-0.0033901485900655892,0.006394338999155181,0.0021154667603795474,0.04290688980735835,-0.07496890870869333
-0.0012015501081061863,-0.0012354815199948632,-0.0032075710680703473,0.006335286090085818,0.0015505572381484534,0.04402943360530509,-0.07472046102582186
-0.0010213007064558965,-0.00141390380937656,-0.003659859640444907,0.006242540378140508,0.0018330119992642224,0.04309398044034962,-0.07496890870869333
-0.0010213007064558965,-0.0015031149540671862,-0.003657782024137912,0.006394338999155181,0.002303769934457023,0.043000435123853986,-0.07501859824526758
-0.0010213007064558965,-0.0015923260987578125,-0.0036557044078309175,0.006546137620170298,0.0021154667603795474,0.04328107107334045,-0.07506828778184182
-0.0011114254072812635,-0.0015031149540671862,-0.003931648307130775,0.006301593287209872,0.0023979215214953165,0.04262625385787189,-0.07516766685499032
-0.0009311760056309737,-0.0012354815199948632,-0.0032988598290679683,0.0062741500068457115,0.002209618347418285,0.04309398044034962,-0.07506828778184182
-0.0008410513048056067,-0.0013246926646854895,-0.0032054934517633527,0.006215097097776348,0.0023979215214953165,0.04262625385787189,-0.07516766685499032
-0.0009311760056309737,-0.0012354815199948632,-0.0032075710680703473,0.006335286090085818,0.002303769934457023,0.04271979917436752,-0.07511797731841607
-0.0007509266039806839,-0.0015031149540671862,-0.0035664932631402912,0.006364812544620722,0.002303769934457023,0.04318752575684526,-0.07501859824526758
-0.0009311760056309737,-0.00141390380937656,-0.003477282118449665,0.0062741500068457115,0.0021154667603795474,0.04318752575684526,-0.07506828778184182
-0.0009311760056309737,-0.00141390380937656,-0.003568570879447286,0.006394338999155181,0.002303769934457023,0.04271979917436752,-0.07506828778184182
-0.0010213007064558965,-0.00141390380937656,-0.003477282118449665,0.0062741500068457115,0.0023979215214953165,0.04281334449086316,-0.07516766685499032
-0.0009311760056309737,-0.0015923260987578125,-0.0036557044078309175,0.0062741500068457115,0.002303769934457023,0.04290688980735835,-0.07501859824526758
-0.0010213007064558965,-0.0013246926646854895,-0.0032967822127609736,0.006063298476761231,0.0020213151733412538,0.043000435123853986,-0.07506828778184182
-0.0009311760056309737,-0.00141390380937656,-0.003385993357452044,0.006244623552310808,0.002303769934457023,0.043000435123853986,-0.07501859824526758
-0.0008410513048056067,-0.0012354815199948632,-0.0032988598290679683,0.0062741500068457115,0.0023979215214953165,0.04262625385787189,-0.07516766685499032
