potentiometer0,potentiometer1,potentiometer2,potentiometer3,potentiometer4,potentiometer5,potentiometer6,encoder0,encoder1,encoder2,encoder3,encoder4,encoder5,encoder6
-1.0464571559804616,-0.34799601654941764,-0.5250330827186955,-3.016671140729154,-2.7211840609886755,-1.4230431208862326,-3.5362461696144996
-1.0463665628005527,-0.34811728856646246,-0.5250702666675005,-3.01676258841755,-2.7211840609886755,-1.4231382810637123,-3.5364961329043147
-1.0461853764407345,-0.3479377275446737,-0.5244791535684414,-3.0164307482206376,-2.721278432454032,-1.4231382810637123,-3.536196176956537
-1.0460947832608252,-0.34820706907735705,-0.5249914134564662,-3.016702490290421,-2.7210896895233185,-1.422947960708753,-3.536296162272463
-1.0464819280404964,-0.3479377275446737,-0.5242207809677171,-3.016493447343172,-2.7206178321965355,-1.4225673199988351,-3.536046198982648
-1.0463913348605876,-0.3480275080555683,-0.5242579649165224,-3.016493447343172,-2.7209009465926055,-1.4230431208862326,-3.536296162272463
-1.0464819280404964,-0.34811728856646246,-0.5245009249039625,-3.0165221959090336,-2.721278432454032,-1.422947960708753,-3.536346154930426
-1.0465725212204058,-0.3479377275446737,-0.5242687673200846,-3.0166136435974304,-2.7210896895233185,-1.422947960708753,-3.5362461696144996
-1.0464819280404964,-0.3479377275446737,-0.524152730160245,-3.0164043720299603,-2.7211840609886755,-1.4232334412411916,-3.5362461696144996
-1.0463913348605876,-0.3480275080555683,-0.5243956901476855,-3.016616015972615,-2.7206178321965355,-1.4224721598213554,-3.5359462136667217
-1.0466878864603493,-0.3479377275446737,-0.5243693502345413,-3.0165846664113474,-2.7211840609886755,-1.4230431208862326,-3.536296162272463
-1.0464161069206221,-0.34820706907735705,-0.524163699092204,-3.0161927280873044,-2.7206178321965355,-1.4224721598213554,-3.5359462136667217
-1.0465972932804404,-0.34799601654941764,-0.5240475786681656,-3.0162528262144335,-2.721278432454032,-1.4228528005312737,-3.536296162272463
-1.046506700100531,-0.3477266750167339,-0.5237519388544373,-3.0163442739028303,-2.7211840609886755,-1.4230431208862326,-3.5362461696144996
-1.0468690728201675,-0.3480857970603118,-0.5240847626169706,-3.0163442739028303,-2.7214671753847455,-1.4230431208862326,-3.536446140246352
-1.0464161069206221,-0.34799601654941764,-0.5238789449462368,-3.01613500233536,-2.7210896895233185,-1.4230431208862326,-3.5362461696144996
-1.046506700100531,-0.3480857970603118,-0.5239687254571309,-3.01640934540055,-2.7211840609886755,-1.4232334412411916,-3.536196176956537
-1.046506700100531,-0.34790623603852305,-0.5238526050330926,-3.016195100462489,-2.7214671753847455,-1.423423761596151,-3.536446140246352
-1.0466878864603493,-0.34799601654941764,-0.5240955650205331,-3.0164067444051446,-2.7214671753847455,-1.4232334412411916,-3.536446140246352
-1.0465972932804404,-0.34799601654941764,-0.5239160872629426,-3.016195100462489,-2.7210896895233185,-1.4230431208862326,-3.536296162272463
-1.046506700100531,-0.3480857970603118,-0.5238898306139971,-3.0159521069585673,-2.7216559183154585,-1.4233286014186712,-3.536346154930426
-1.046506700100531,-0.3480857970603118,-0.5238000917352016,-3.0163492472734204,-2.7213728039193885,-1.4232334412411916,-3.536396147588389
-1.0464161069206221,-0.34790623603852305,-0.5236839713111637,-3.01613500233536,-2.7210896895233185,-1.4228528005312737,-3.536196176956537
-1.046506700100531,-0.34790623603852305,-0.5236839713111637,-3.0160435546469633,-2.720995318057962,-1.4230431208862326,-3.536446140246352
-1.046506700100531,-0.34799601654941764,-0.5236577146622182,-3.0159257307678895,-2.721278432454032,-1.422947960708753,-3.5362461696144996
-1.0463255137407128,-0.34826535808210096,-0.5239270561949015,-3.0159257307678895,-2.720995318057962,-1.422947960708753,-3.5361461842985737
-1.0466878864603493,-0.3481755775712064,-0.5239270145628024,-3.015985828895019,-2.7217502897808155,-1.4236140819511098,-3.536396147588389
-1.0467784796402582,-0.3480857970603118,-0.5237474951731124,-3.0159257307678895,-2.7211840609886755,-1.4230431208862326,-3.5361461842985737
-1.0465972932804404,-0.3480857970603118,-0.5237211968920678,-3.0159257307678895,-2.721561546850102,-1.423423761596151,-3.536396147588389
-1.0466878864603493,-0.34790623603852305,-0.523541635870279,-3.016200073833079,-2.720712203661892,-1.4228528005312737,-3.536196176956537
-1.0465972932804404,-0.3480857970603118,-0.5239006746496583,-3.015954479333751,-2.721844661246172,-1.4238044023060688,-3.536396147588389
-1.046506700100531,-0.3480857970603118,-0.5236314580132727,-3.0159570803291573,-2.7214671753847455,-1.423423761596151,-3.5362461696144996
-1.046506700100531,-0.34799601654941764,-0.5236948569789245,-3.015985828895019,-2.7210896895233185,-1.4228528005312737,-3.5361461842985737
-1.046506700100531,-0.34799601654941764,-0.5237845958577195,-3.015954479333751,-2.7213728039193885,-1.422947960708753,-3.536196176956537
-1.0464161069206221,-0.34799601654941764,-0.5237845958577195,-3.0163202700873377,-2.721278432454032,-1.4230431208862326,-3.536296162272463
-1.0464161069206221,-0.34799601654941764,-0.5236948569789245,-3.0162601719602087,-2.7216559183154585,-1.4230431208862326,-3.536296162272463
-1.0466878864603493,-0.347964525043267,-0.5236948569789245,-3.016077276583416,-2.721278432454032,-1.422947960708753,-3.536296162272463
-1.0463255137407128,-0.347964525043267,-0.5236948569789245,-3.016168724271812,-2.7210896895233185,-1.4226624801763144,-3.5359962063246844
-1.0465972932804404,-0.34814408606505576,-0.5237583808408731,-3.0160171784562864,-2.7214671753847455,-1.4230431208862326,-3.536396147588389
-1.0465972932804404,-0.34805430555416117,-0.5239378169663645,-3.016106025149277,-2.721278432454032,-1.4230431208862326,-3.536296162272463
-1.0465972932804404,-0.34778496402147785,-0.5233992587972952,-3.0159257307678895,-2.7216559183154585,-1.4232334412411916,-3.536396147588389
-1.046622065340475,-0.347964525043267,-0.5237582975766749,-3.016137374710545,-2.7214671753847455,-1.4230431208862326,-3.5362461696144996
-1.0464408789806567,-0.34769518351058326,-0.5233094782864006,-3.0159257307678895,-2.721278432454032,-1.4230431208862326,-3.536196176956537
-1.0463502858007474,-0.34814408606505576,-0.5239378585984636,-3.016137374710545,-2.721561546850102,-1.423423761596151,-3.536346154930426
-1.0465314721605656,-0.34823386657595035,-0.5238481613517677,-3.0159257307678895,-2.7214671753847455,-1.423423761596151,-3.5362461696144996
-1.046622065340475,-0.347964525043267,-0.5237582975766749,-3.016228822398941,-2.7214671753847455,-1.4232334412411916,-3.536296162272463
-1.046622065340475,-0.34823386657595035,-0.5240276391093582,-3.015954479333751,-2.7213728039193885,-1.4232334412411916,-3.536296162272463
-1.046622065340475,-0.34805430555416117,-0.5236686003299785,-3.0157428353910967,-2.7211840609886755,-1.4232334412411916,-3.536196176956537
-1.0467126585203839,-0.34805430555416117,-0.5239378169663645,-3.0163803682144668,-2.7214671753847455,-1.423423761596151,-3.536296162272463
-1.0465314721605656,-0.34805430555416117,-0.5238480780875691,-3.016045927022148,-2.721561546850102,-1.4230431208862326,-3.536296162272463
-1.0465314721605656,-0.34787474453237244,-0.5234890393081898,-3.016291521521476,-2.7214671753847455,-1.4233286014186712,-3.536196176956537
-1.0464408789806567,-0.347964525043267,-0.5236685586978799,-3.015985828895019,-2.720995318057962,-1.4226624801763144,-3.5359962063246844
-1.0465314721605656,-0.347964525043267,-0.5235788198190844,-3.0160171784562864,-2.7210896895233185,-1.422947960708753,-3.536046198982648
-1.0467126585203839,-0.34805430555416117,-0.5236686003299785,-3.0158342830794926,-2.7214671753847455,-1.4232334412411916,-3.536396147588389
-1.0464408789806567,-0.347964525043267,-0.5237582975766749,-3.0163202700873377,-2.7214671753847455,-1.4230431208862326,-3.5361461842985737
-1.0467126585203839,-0.34814408606505576,-0.5237583808408731,-3.0160171784562864,-2.7216559183154585,-1.423423761596151,-3.5361461842985737
-1.0464408789806567,-0.34769518351058326,-0.5233992171651961,-3.016077276583416,-2.7219390327115285,-1.4230431208862326,-3.536446140246352
-1.0467126585203839,-0.34769518351058326,-0.5232197394076056,-3.016231423394347,-2.7211840609886755,-1.4228528005312737,-3.5360961916406106
-1.0468032517002928,-0.34805430555416117,-0.5238480780875691,-3.016045927022148,-2.7213728039193885,-1.4233286014186712,-3.5362461696144996
-1.0464408789806567,-0.34787474453237244,-0.5236685170657803,-3.016045927022148,-2.7214671753847455,-1.4231382810637123,-3.5362461696144996
-1.0463502858007474,-0.34769518351058326,-0.5234889560439911,-3.016171096646996,-2.7216559183154585,-1.4230431208862326,-3.536346154930426
-1.0464408789806567,-0.347964525043267,-0.5236685586978799,-3.0158366554546774,-2.7211840609886755,-1.4230431208862326,-3.5362461696144996
-1.0465314721605656,-0.34787474453237244,-0.5234890393081898,-3.0157765573275483,-2.721561546850102,-1.4230431208862326,-3.536196176956537
-1.0464408789806567,-0.347964525043267,-0.5235788198190844,-3.015959452704341,-2.7214671753847455,-1.4230431208862326,-3.536196176956537
-1.0467126585203839,-0.34793303353711635,-0.5238480364554704,-3.0161397470857287,-2.721561546850102,-1.4230431208862326,-3.5361461842985737
-1.0467126585203839,-0.34793303353711635,-0.5235788198190844,-3.015868005015945,-2.7216559183154585,-1.4231382810637123,-3.5362461696144996
-1.0463502858007474,-0.3476636920044326,-0.5233094782864006,-3.0157765573275483,-2.7216559183154585,-1.4236140819511098,-3.536446140246352
-1.0465314721605656,-0.3480228140480105,-0.5238480780875691,-3.0158053058934096,-2.7216559183154585,-1.4236140819511098,-3.536446140246352
-1.0464408789806567,-0.3478117615200711,-0.5236685170657803,-3.0159882012702033,-2.721278432454032,-1.4230431208862326,-3.536196176956537
-1.0464408789806567,-0.3479913225418598,-0.5236686003299785,-3.015868005015945,-2.7214671753847455,-1.4230431208862326,-3.5362461696144996
-1.0464408789806567,-0.3478117615200711,-0.5235787781869853,-3.01601955083147,-2.7217502897808155,-1.4236140819511098,-3.536296162272463
-1.0465314721605656,-0.3476322004982819,-0.5234889560439911,-3.0156224105166167,-2.7214671753847455,-1.4233286014186712,-3.536196176956537
-1.0467126585203839,-0.3479913225418598,-0.5239378169663645,-3.015956851708936,-2.721561546850102,-1.4232334412411916,-3.536396147588389
-1.046622065340475,-0.3479015420309657,-0.5236685586978799,-3.0159281031430742,-2.7217502897808155,-1.423423761596151,-3.536446140246352
-1.0463502858007474,-0.3478117615200711,-0.5236685170657803,-3.0159882012702033,-2.7219390327115285,-1.4238044023060688,-3.5365461255622783
-1.0461443273808946,-0.3480811030527544,-0.5237583808408731,-3.0157765573275483,-2.721278432454032,-1.4230431208862326,-3.536296162272463
-1.0464161069206221,-0.3480811030527544,-0.5240275974772591,-3.0160482993973328,-2.721561546850102,-1.422947960708753,-3.5361461842985737
-1.0464161069206221,-0.3479015420309657,-0.5237582975766749,-3.016171096646996,-2.721561546850102,-1.4232334412411916,-3.5362461696144996
-1.0464161069206221,-0.3478117615200711,-0.5238479948233709,-3.015925502147668,-2.721561546850102,-1.4233286014186712,-3.5362461696144996
-1.046506700100531,-0.3479015420309657,-0.5235788198190844,-3.0157765573275483,-2.7209009465926055,-1.4228528005312737,-3.5359962063246844
-1.046506700100531,-0.3479015420309657,-0.5236685586978799,-3.0159281031430742,-2.7216559183154585,-1.423423761596151,-3.536396147588389
-1.0463255137407128,-0.3479913225418598,-0.523758339208774,-3.0157452077662805,-2.722127775642242,-1.4238044023060688,-3.5364961329043147
-1.0464161069206221,-0.3478117615200711,-0.5233993004293948,-3.016173697642402,-2.7214671753847455,-1.423423761596151,-3.536196176956537
-1.0464161069206221,-0.3479015420309657,-0.5238480364554704,-3.015956851708936,-2.7210896895233185,-1.4230431208862326,-3.536196176956537
-1.046506700100531,-0.3479913225418598,-0.5239378169663645,-3.0160482993973328,-2.7216559183154585,-1.423423761596151,-3.536296162272463
-1.046506700100531,-0.3481125945589051,-0.5237583808408731,-3.016050900392738,-2.7216559183154585,-1.423423761596151,-3.5362461696144996
-1.0464161069206221,-0.3480228140480105,-0.523758339208774,-3.0159281031430742,-2.721561546850102,-1.423423761596151,-3.5362461696144996
-1.0461443273808946,-0.3480228140480105,-0.5238480780875691,-3.0160796489585993,-2.7210896895233185,-1.422947960708753,-3.536296162272463
-1.0464161069206221,-0.34805430555416117,-0.523758339208774,-3.01601955083147,-2.7222221471075985,-1.4236140819511098,-3.5365461255622783
